lexeme	group	size	has?	book	chapter	verse
M<FH/	258	2	+	Ezechiel	1	16
M<FH/	258	2	-	Ezechiel	10	10
M<FH/	632	2	+	Exodus	28	11
M<FH/	632	2	-	Exodus	39	6
M<L/	91	2	+	Jeremia	52	32
M<L/	91	2	-	Reges_II	25	28
M<L/	94	2	+	Chronica_I	14	2
M<L/	94	2	-	Samuel_II	5	12
M<L/	333	2	+	Ezechiel	1	26
M<L/	333	2	-	Ezechiel	10	1
M<L/	921	2	+	Reges_I	8	23
M<L/	921	2	-	Chronica_II	6	14
M<L/	948	3	+	Leviticus	27	7
M<L/	948	3	-	Leviticus	27	5
M<L/	948	3	-	Leviticus	27	6
M<L[	544	2	+	Chronica_II	12	2
M<L[	544	2	-	Reges_I	14	25
M<RH/	208	2	+	Jesaia	2	19
M<RH/	208	2	-	Jesaia	2	21
M<RKH/	449	2	+	Exodus	39	37
M<RKH/	449	2	-	Exodus	35	14
M>D/	165	2	+	Chronica_II	7	8
M>D/	165	2	-	Reges_I	8	65
M>D/	536	2	+	Ezechiel	20	13
M>D/	536	2	-	Ezechiel	20	21
M>D/	557	2	+	Samuel_I	31	3
M>D/	557	2	-	Chronica_I	10	3
M>H/	175	2	+	Reges_II	11	9
M>H/	175	2	-	Chronica_II	23	8
M>H/	279	3	+	Reges_I	10	26
M>H/	279	3	+	Chronica_II	1	14
M>H/	279	3	-	Chronica_II	9	25
M>H/	553	9	+	Genesis	11	13
M>H/	553	9	+	Genesis	11	15
M>H/	553	9	+	Genesis	11	17
M>H/	553	9	-	Genesis	11	12
M>H/	553	9	-	Genesis	11	14
M>H/	553	9	-	Genesis	11	16
M>H/	553	9	-	Genesis	11	18
M>H/	553	9	-	Genesis	11	20
M>H/	553	9	-	Genesis	11	22
M>N[	986	2	+	Samuel_I	8	19
M>N[	986	2	-	Samuel_I	8	7
M>S[	536	2	+	Ezechiel	20	13
M>S[	536	2	-	Ezechiel	20	21
M>S[	986	2	+	Samuel_I	8	7
M>S[	986	2	-	Samuel_I	8	19
M>ZNJM/	456	7	+	Leviticus	19	36
M>ZNJM/	456	7	-	Exodus	29	46
M>ZNJM/	456	7	-	Leviticus	11	45
M>ZNJM/	456	7	-	Leviticus	22	33
M>ZNJM/	456	7	-	Leviticus	25	38
M>ZNJM/	456	7	-	Leviticus	25	55
M>ZNJM/	456	7	-	Numeri	15	41
MBV>/	142	3	+	Numeri	30	9
MBV>/	142	3	-	Numeri	30	6
MBV>/	142	3	-	Numeri	30	13
MBW>/	478	2	+	Chronica_II	23	13
MBW>/	478	2	-	Reges_II	11	14
MBXR/	176	2	+	Jesaia	37	24
MBXR/	176	2	-	Reges_II	19	23
MBXWR/	176	2	+	Reges_II	19	23
MBXWR/	176	2	-	Jesaia	37	24
MBYR/	368	2	+	Psalmi	108	11
MBYR/	368	2	-	Psalmi	60	11
MC>L/	847	2	+	Josua	21	30
MC>L/	847	2	-	Chronica_I	6	59
MCBYWT/	257	2	+	Exodus	39	13
MCBYWT/	257	2	-	Exodus	28	20
MCBYWT/	685	4	+	Exodus	39	16
MCBYWT/	685	4	-	Exodus	28	23
MCBYWT/	685	4	-	Exodus	28	24
MCBYWT/	685	4	-	Exodus	39	17
MCH=/	116	2	+	Leviticus	8	19
MCH=/	116	2	-	Exodus	29	16
MCH=/	149	2	+	Josua	13	33
MCH=/	149	2	-	Josua	13	14
MCH=/	190	4	+	Leviticus	8	17
MCH=/	190	4	-	Exodus	29	14
MCH=/	190	4	-	Leviticus	9	11
MCH=/	190	4	-	Leviticus	16	27
MCH=/	295	2	+	Exodus	9	12
MCH=/	295	2	-	Exodus	7	13
MCH=/	305	4	+	Leviticus	8	16
MCH=/	305	4	-	Exodus	29	13
MCH=/	305	4	-	Exodus	29	22
MCH=/	305	4	-	Leviticus	8	25
MCH=/	323	3	+	Leviticus	8	29
MCH=/	323	3	+	Leviticus	9	21
MCH=/	323	3	-	Exodus	29	26
MCH=/	338	3	+	Leviticus	8	21
MCH=/	338	3	-	Leviticus	1	9
MCH=/	338	3	-	Leviticus	1	13
MCH=/	378	172	+	Exodus	6	2
MCH=/	378	172	+	Exodus	6	10
MCH=/	378	172	+	Exodus	7	8
MCH=/	378	172	+	Exodus	13	1
MCH=/	378	172	+	Exodus	14	1
MCH=/	378	172	+	Exodus	16	11
MCH=/	378	172	+	Exodus	25	1
MCH=/	378	172	+	Exodus	30	11
MCH=/	378	172	+	Exodus	30	17
MCH=/	378	172	+	Exodus	30	22
MCH=/	378	172	+	Exodus	31	1
MCH=/	378	172	+	Exodus	31	12
MCH=/	378	172	+	Exodus	40	1
MCH=/	378	172	+	Leviticus	4	1
MCH=/	378	172	+	Leviticus	5	14
MCH=/	378	172	+	Leviticus	5	20
MCH=/	378	172	+	Leviticus	6	1
MCH=/	378	172	+	Leviticus	6	12
MCH=/	378	172	+	Leviticus	6	17
MCH=/	378	172	+	Leviticus	7	22
MCH=/	378	172	+	Leviticus	7	28
MCH=/	378	172	+	Leviticus	8	1
MCH=/	378	172	+	Leviticus	11	1
MCH=/	378	172	+	Leviticus	12	1
MCH=/	378	172	+	Leviticus	13	1
MCH=/	378	172	+	Leviticus	14	1
MCH=/	378	172	+	Leviticus	14	33
MCH=/	378	172	+	Leviticus	15	1
MCH=/	378	172	+	Leviticus	17	1
MCH=/	378	172	+	Leviticus	18	1
MCH=/	378	172	+	Leviticus	19	1
MCH=/	378	172	+	Leviticus	20	1
MCH=/	378	172	+	Leviticus	21	16
MCH=/	378	172	+	Leviticus	22	1
MCH=/	378	172	+	Leviticus	22	17
MCH=/	378	172	+	Leviticus	22	26
MCH=/	378	172	+	Leviticus	23	1
MCH=/	378	172	+	Leviticus	23	9
MCH=/	378	172	+	Leviticus	23	23
MCH=/	378	172	+	Leviticus	23	26
MCH=/	378	172	+	Leviticus	23	33
MCH=/	378	172	+	Leviticus	24	1
MCH=/	378	172	+	Leviticus	24	13
MCH=/	378	172	+	Leviticus	27	1
MCH=/	378	172	+	Numeri	1	48
MCH=/	378	172	+	Numeri	2	1
MCH=/	378	172	+	Numeri	3	5
MCH=/	378	172	+	Numeri	3	11
MCH=/	378	172	+	Numeri	3	44
MCH=/	378	172	+	Numeri	4	1
MCH=/	378	172	+	Numeri	4	17
MCH=/	378	172	+	Numeri	4	21
MCH=/	378	172	+	Numeri	5	1
MCH=/	378	172	+	Numeri	5	5
MCH=/	378	172	+	Numeri	5	11
MCH=/	378	172	+	Numeri	6	1
MCH=/	378	172	+	Numeri	6	22
MCH=/	378	172	+	Numeri	7	4
MCH=/	378	172	+	Numeri	8	1
MCH=/	378	172	+	Numeri	8	5
MCH=/	378	172	+	Numeri	8	23
MCH=/	378	172	+	Numeri	9	9
MCH=/	378	172	+	Numeri	10	1
MCH=/	378	172	+	Numeri	13	1
MCH=/	378	172	+	Numeri	14	26
MCH=/	378	172	+	Numeri	15	1
MCH=/	378	172	+	Numeri	15	17
MCH=/	378	172	+	Numeri	15	37
MCH=/	378	172	+	Numeri	16	20
MCH=/	378	172	+	Numeri	16	23
MCH=/	378	172	+	Numeri	17	1
MCH=/	378	172	+	Numeri	17	9
MCH=/	378	172	+	Numeri	17	16
MCH=/	378	172	+	Numeri	18	25
MCH=/	378	172	+	Numeri	19	1
MCH=/	378	172	+	Numeri	20	7
MCH=/	378	172	+	Numeri	25	10
MCH=/	378	172	+	Numeri	25	16
MCH=/	378	172	+	Numeri	26	52
MCH=/	378	172	+	Numeri	27	6
MCH=/	378	172	+	Numeri	27	15
MCH=/	378	172	+	Numeri	28	1
MCH=/	378	172	+	Numeri	31	1
MCH=/	378	172	+	Numeri	31	25
MCH=/	378	172	+	Numeri	34	1
MCH=/	378	172	+	Numeri	34	16
MCH=/	378	172	+	Numeri	35	9
MCH=/	378	172	-	Leviticus	10	8
MCH=/	378	172	-	Leviticus	18	2
MCH=/	378	172	-	Leviticus	19	2
MCH=/	378	172	-	Deuteronomium	2	2
MCH=/	378	172	-	Deuteronomium	2	17
MCH=/	378	172	-	Deuteronomium	18	17
MCH=/	378	172	-	Josua	4	15
MCH=/	378	172	-	Josua	20	1
MCH=/	378	172	-	Samuel_I	15	10
MCH=/	378	172	-	Reges_I	2	14
MCH=/	378	172	-	Reges_I	6	11
MCH=/	378	172	-	Reges_I	17	2
MCH=/	378	172	-	Reges_I	17	8
MCH=/	378	172	-	Reges_II	20	16
MCH=/	378	172	-	Jesaia	7	10
MCH=/	378	172	-	Jesaia	8	5
MCH=/	378	172	-	Jesaia	38	4
MCH=/	378	172	-	Jesaia	39	5
MCH=/	378	172	-	Jeremia	1	4
MCH=/	378	172	-	Jeremia	2	1
MCH=/	378	172	-	Jeremia	7	1
MCH=/	378	172	-	Jeremia	11	1
MCH=/	378	172	-	Jeremia	13	3
MCH=/	378	172	-	Jeremia	13	8
MCH=/	378	172	-	Jeremia	16	1
MCH=/	378	172	-	Jeremia	18	1
MCH=/	378	172	-	Jeremia	18	5
MCH=/	378	172	-	Jeremia	24	4
MCH=/	378	172	-	Jeremia	29	30
MCH=/	378	172	-	Jeremia	30	1
MCH=/	378	172	-	Jeremia	32	6
MCH=/	378	172	-	Jeremia	32	26
MCH=/	378	172	-	Jeremia	33	19
MCH=/	378	172	-	Jeremia	33	23
MCH=/	378	172	-	Jeremia	34	12
MCH=/	378	172	-	Jeremia	35	12
MCH=/	378	172	-	Jeremia	37	6
MCH=/	378	172	-	Jeremia	43	8
MCH=/	378	172	-	Ezechiel	6	1
MCH=/	378	172	-	Ezechiel	7	1
MCH=/	378	172	-	Ezechiel	11	14
MCH=/	378	172	-	Ezechiel	12	1
MCH=/	378	172	-	Ezechiel	12	17
MCH=/	378	172	-	Ezechiel	12	21
MCH=/	378	172	-	Ezechiel	12	26
MCH=/	378	172	-	Ezechiel	13	1
MCH=/	378	172	-	Ezechiel	14	2
MCH=/	378	172	-	Ezechiel	14	12
MCH=/	378	172	-	Ezechiel	15	1
MCH=/	378	172	-	Ezechiel	16	1
MCH=/	378	172	-	Ezechiel	17	1
MCH=/	378	172	-	Ezechiel	17	11
MCH=/	378	172	-	Ezechiel	18	1
MCH=/	378	172	-	Ezechiel	20	2
MCH=/	378	172	-	Ezechiel	21	1
MCH=/	378	172	-	Ezechiel	21	6
MCH=/	378	172	-	Ezechiel	21	13
MCH=/	378	172	-	Ezechiel	21	23
MCH=/	378	172	-	Ezechiel	22	1
MCH=/	378	172	-	Ezechiel	22	17
MCH=/	378	172	-	Ezechiel	22	23
MCH=/	378	172	-	Ezechiel	23	1
MCH=/	378	172	-	Ezechiel	24	15
MCH=/	378	172	-	Ezechiel	24	20
MCH=/	378	172	-	Ezechiel	25	1
MCH=/	378	172	-	Ezechiel	27	1
MCH=/	378	172	-	Ezechiel	28	1
MCH=/	378	172	-	Ezechiel	28	11
MCH=/	378	172	-	Ezechiel	28	20
MCH=/	378	172	-	Ezechiel	30	1
MCH=/	378	172	-	Ezechiel	33	1
MCH=/	378	172	-	Ezechiel	33	23
MCH=/	378	172	-	Ezechiel	34	1
MCH=/	378	172	-	Ezechiel	35	1
MCH=/	378	172	-	Ezechiel	36	16
MCH=/	378	172	-	Ezechiel	37	15
MCH=/	378	172	-	Ezechiel	38	1
MCH=/	378	172	-	Jona	3	1
MCH=/	378	172	-	Sacharia	4	8
MCH=/	378	172	-	Sacharia	6	9
MCH=/	378	172	-	Sacharia	7	4
MCH=/	378	172	-	Sacharia	7	8
MCH=/	378	172	-	Sacharia	8	1
MCH=/	378	172	-	Sacharia	8	18
MCH=/	378	172	-	Psalmi	119	57
MCH=/	381	2	+	Numeri	32	28
MCH=/	381	2	-	Josua	21	1
MCH=/	480	2	+	Leviticus	8	30
MCH=/	480	2	-	Exodus	29	21
MCH=/	501	3	+	Exodus	39	5
MCH=/	501	3	+	Exodus	39	29
MCH=/	501	3	-	Exodus	28	8
MCH=/	502	3	+	Leviticus	8	23
MCH=/	502	3	+	Leviticus	8	24
MCH=/	502	3	-	Exodus	29	20
MCH=/	559	2	+	Josua	1	15
MCH=/	559	2	-	Deuteronomium	3	20
MCH=/	631	6	+	Exodus	35	1
MCH=/	631	6	+	Exodus	35	4
MCH=/	631	6	+	Leviticus	8	5
MCH=/	631	6	+	Leviticus	9	6
MCH=/	631	6	+	Numeri	30	2
MCH=/	631	6	-	Leviticus	17	2
MCH=/	684	2	+	Leviticus	8	31
MCH=/	684	2	-	Exodus	29	32
MCH=/	688	2	+	Exodus	32	9
MCH=/	688	2	-	Deuteronomium	9	13
MCH=/	705	2	+	Exodus	39	21
MCH=/	705	2	-	Exodus	28	28
MCH=/	731	2	+	Leviticus	8	10
MCH=/	731	2	-	Exodus	40	9
MCH=/	806	2	+	Numeri	31	47
MCH=/	806	2	-	Numeri	31	30
MCH=/	965	2	+	Numeri	21	34
MCH=/	965	2	-	Deuteronomium	3	2
MCH=/	975	2	+	Exodus	13	19
MCH=/	975	2	-	Genesis	50	25
MCH=/	1020	2	+	Exodus	8	26
MCH=/	1020	2	-	Exodus	10	18
MCH=/	1032	2	+	Leviticus	8	28
MCH=/	1032	2	-	Exodus	29	25
MCH=/	1040	2	+	Exodus	35	30
MCH=/	1040	2	-	Exodus	31	2
MCH=/	1082	2	+	Exodus	40	31
MCH=/	1082	2	-	Exodus	30	19
MCH=/	1130	2	+	Deuteronomium	31	7
MCH=/	1130	2	-	Josua	1	6
MCH=/	1214	2	+	Deuteronomium	27	11
MCH=/	1214	2	-	Exodus	5	6
MCKB/	138	10	+	Leviticus	15	5
MCKB/	138	10	+	Leviticus	15	21
MCKB/	138	10	-	Leviticus	15	6
MCKB/	138	10	-	Leviticus	15	7
MCKB/	138	10	-	Leviticus	15	8
MCKB/	138	10	-	Leviticus	15	10
MCKB/	138	10	-	Leviticus	15	11
MCKB/	138	10	-	Leviticus	15	22
MCKB/	138	10	-	Leviticus	15	27
MCKB/	138	10	-	Numeri	19	8
MCKN/	35	12	+	Exodus	39	32
MCKN/	35	12	-	Exodus	7	6
MCKN/	35	12	-	Exodus	12	28
MCKN/	35	12	-	Exodus	12	50
MCKN/	35	12	-	Exodus	39	42
MCKN/	35	12	-	Exodus	40	16
MCKN/	35	12	-	Numeri	1	54
MCKN/	35	12	-	Numeri	8	20
MCKN/	35	12	-	Numeri	17	26
MCKN/	35	12	-	Numeri	30	1
MCKN/	35	12	-	Numeri	36	10
MCKN/	35	12	-	Josua	14	5
MCKN/	162	8	+	Exodus	26	1
MCKN/	162	8	+	Exodus	36	8
MCKN/	162	8	-	Exodus	26	31
MCKN/	162	8	-	Exodus	28	6
MCKN/	162	8	-	Exodus	28	15
MCKN/	162	8	-	Exodus	36	35
MCKN/	162	8	-	Exodus	39	2
MCKN/	162	8	-	Exodus	39	8
MCKN/	669	2	+	Exodus	27	9
MCKN/	669	2	-	Exodus	38	9
MCK[	558	2	+	Josua	6	5
MCK[	558	2	-	Josua	6	20
MCL===/	847	2	+	Chronica_I	6	59
MCL===/	847	2	-	Josua	21	30
MCL[	448	2	+	Chronica_II	23	20
MCL[	448	2	-	Reges_II	11	19
MCMRT/	767	2	+	Numeri	4	28
MCMRT/	767	2	-	Numeri	4	33
MCPV/	19	2	+	Exodus	24	3
MCPV/	19	2	-	Exodus	19	8
MCPV/	162	8	+	Exodus	28	15
MCPV/	162	8	-	Exodus	26	1
MCPV/	162	8	-	Exodus	26	31
MCPV/	162	8	-	Exodus	28	6
MCPV/	162	8	-	Exodus	36	8
MCPV/	162	8	-	Exodus	36	35
MCPV/	162	8	-	Exodus	39	2
MCPV/	162	8	-	Exodus	39	8
MCPV/	478	2	+	Reges_II	11	14
MCPV/	478	2	-	Chronica_II	23	13
MCPV/	733	2	+	Leviticus	19	37
MCPV/	733	2	-	Leviticus	20	8
MCPXH/	263	3	+	Numeri	27	1
MCPXH/	263	3	-	Numeri	26	33
MCPXH/	263	3	-	Josua	17	3
MCPXH/	424	2	+	Josua	21	5
MCPXH/	424	2	-	Chronica_I	6	46
MCPXH/	546	4	+	Numeri	3	19
MCPXH/	546	4	-	Chronica_I	5	28
MCPXH/	546	4	-	Chronica_I	6	3
MCPXH/	546	4	-	Chronica_I	23	12
MCPXH/	624	2	+	Josua	21	34
MCPXH/	624	2	-	Chronica_I	6	62
MCPXH/	829	2	+	Exodus	6	15
MCPXH/	829	2	-	Genesis	46	10
MCPXT/	424	2	+	Chronica_I	6	46
MCPXT/	424	2	-	Josua	21	5
MCPXT/	493	4	+	Numeri	3	33
MCPXT/	493	4	-	Exodus	6	19
MCPXT/	493	4	-	Numeri	3	20
MCPXT/	493	4	-	Chronica_I	6	4
MDBR/	1033	2	+	Numeri	3	14
MDBR/	1033	2	-	Leviticus	25	1
MDH/	247	5	+	Ezechiel	40	29
MDH/	247	5	+	Ezechiel	40	33
MDH/	247	5	-	Ezechiel	40	25
MDH/	247	5	-	Ezechiel	40	30
MDH/	247	5	-	Ezechiel	40	36
MDH/	401	2	+	Chronica_I	11	23
MDH/	401	2	-	Samuel_II	23	21
MDH/	1108	2	+	Chronica_I	20	6
MDH/	1108	2	-	Samuel_II	21	20
MDW<	736	2	+	Reges_I	1	13
MDW<	736	2	-	Reges_I	1	17
MDWN/	1108	2	+	Samuel_II	21	20
MDWN/	1108	2	-	Chronica_I	20	6
MF>/	143	8	+	Numeri	4	47
MF>/	143	8	-	Numeri	4	3
MF>/	143	8	-	Numeri	4	23
MF>/	143	8	-	Numeri	4	30
MF>/	143	8	-	Numeri	4	35
MF>/	143	8	-	Numeri	4	39
MF>/	143	8	-	Numeri	4	43
MF>/	143	8	-	Numeri	8	24
MFKJL/	799	40	+	Psalmi	42	1
MFKJL/	799	40	+	Psalmi	44	1
MFKJL/	799	40	+	Psalmi	52	1
MFKJL/	799	40	+	Psalmi	53	1
MFKJL/	799	40	+	Psalmi	54	1
MFKJL/	799	40	+	Psalmi	55	1
MFKJL/	799	40	-	Psalmi	4	1
MFKJL/	799	40	-	Psalmi	5	1
MFKJL/	799	40	-	Psalmi	6	1
MFKJL/	799	40	-	Psalmi	8	1
MFKJL/	799	40	-	Psalmi	9	1
MFKJL/	799	40	-	Psalmi	12	1
MFKJL/	799	40	-	Psalmi	13	1
MFKJL/	799	40	-	Psalmi	19	1
MFKJL/	799	40	-	Psalmi	20	1
MFKJL/	799	40	-	Psalmi	21	1
MFKJL/	799	40	-	Psalmi	22	1
MFKJL/	799	40	-	Psalmi	31	1
MFKJL/	799	40	-	Psalmi	39	1
MFKJL/	799	40	-	Psalmi	40	1
MFKJL/	799	40	-	Psalmi	41	1
MFKJL/	799	40	-	Psalmi	47	1
MFKJL/	799	40	-	Psalmi	49	1
MFKJL/	799	40	-	Psalmi	51	1
MFKJL/	799	40	-	Psalmi	60	1
MFKJL/	799	40	-	Psalmi	61	1
MFKJL/	799	40	-	Psalmi	62	1
MFKJL/	799	40	-	Psalmi	64	1
MFKJL/	799	40	-	Psalmi	65	1
MFKJL/	799	40	-	Psalmi	67	1
MFKJL/	799	40	-	Psalmi	68	1
MFKJL/	799	40	-	Psalmi	69	1
MFKJL/	799	40	-	Psalmi	70	1
MFKJL/	799	40	-	Psalmi	75	1
MFKJL/	799	40	-	Psalmi	76	1
MFKJL/	799	40	-	Psalmi	77	1
MFKJL/	799	40	-	Psalmi	84	1
MFKJL/	799	40	-	Psalmi	85	1
MFKJL/	799	40	-	Psalmi	108	1
MFKJL/	799	40	-	Psalmi	140	1
MGBJC/	115	3	+	Esra	2	30
MGBJC/	115	3	-	Esra	2	15
MGBJC/	115	3	-	Nehemia	7	20
MGDWL/	382	2	+	Samuel_II	22	51
MGDWL/	382	2	-	Psalmi	18	51
MGN/	735	2	+	Chronica_II	23	9
MGN/	735	2	-	Reges_II	11	10
MGWRJM/	961	2	+	Genesis	36	7
MGWRJM/	961	2	-	Genesis	13	6
MGZRH/	970	2	+	Samuel_II	12	31
MGZRH/	970	2	-	Chronica_I	20	3
MH	415	2	+	Reges_II	3	13
MH	415	2	-	Reges_II	3	10
MH	774	2	+	Psalmi	114	5
MH	774	2	-	Psalmi	114	3
MHLL>L/	222	3	+	Genesis	5	17
MHLL>L/	222	3	-	Genesis	5	11
MHLL>L/	222	3	-	Genesis	9	29
MHLL>L/	326	7	+	Genesis	5	13
MHLL>L/	326	7	+	Genesis	5	16
MHLL>L/	326	7	-	Genesis	5	7
MHLL>L/	326	7	-	Genesis	5	10
MHLL>L/	326	7	-	Genesis	5	19
MHLL>L/	326	7	-	Genesis	5	25
MHLL>L/	326	7	-	Genesis	5	26
MHRJ/	492	2	+	Chronica_I	27	13
MHRJ/	492	2	-	Chronica_I	27	15
MJ	30	3	+	Reges_II	18	35
MJ	30	3	+	Jesaia	36	20
MJ	30	3	-	Reges_II	17	39
MJ	1210	2	+	Chronica_II	36	23
MJ	1210	2	-	Esra	1	2
MJCRJM/	950	2	+	Psalmi	98	9
MJCRJM/	950	2	-	Psalmi	96	13
MJKH/	913	2	+	Chronica_II	34	20
MJKH/	913	2	-	Reges_II	22	12
MJKH/	1139	2	+	Chronica_II	18	14
MJKH/	1139	2	-	Reges_I	22	15
MJKJH/	913	2	+	Reges_II	22	12
MJKJH/	913	2	-	Chronica_II	34	20
MJKJHW/	1139	2	+	Reges_I	22	15
MJKJHW/	1139	2	-	Chronica_II	18	14
MJM/	43	3	+	Jeremia	10	13
MJM/	43	3	+	Jeremia	51	16
MJM/	43	3	-	Psalmi	135	7
MJM/	205	4	+	Exodus	8	16
MJM/	205	4	-	Exodus	7	26
MJM/	205	4	-	Exodus	9	1
MJM/	205	4	-	Exodus	9	13
MJM/	1132	2	+	Psalmi	18	16
MJM/	1132	2	-	Samuel_II	22	16
MK>WB/	1182	2	+	Chronica_II	6	29
MK>WB/	1182	2	-	Reges_I	8	38
MKJR/	263	3	+	Numeri	27	1
MKJR/	263	3	+	Josua	17	3
MKJR/	263	3	-	Numeri	26	33
MKR[	253	3	+	Reges_II	17	17
MKR[	253	3	-	Reges_II	21	6
MKR[	253	3	-	Chronica_II	33	6
MKTB/	63	2	+	Deuteronomium	10	4
MKTB/	63	2	-	Deuteronomium	9	10
MKTB/	379	2	+	Exodus	39	30
MKTB/	379	2	-	Exodus	28	36
MKTM/	799	40	+	Psalmi	60	1
MKTM/	799	40	-	Psalmi	4	1
MKTM/	799	40	-	Psalmi	5	1
MKTM/	799	40	-	Psalmi	6	1
MKTM/	799	40	-	Psalmi	8	1
MKTM/	799	40	-	Psalmi	9	1
MKTM/	799	40	-	Psalmi	12	1
MKTM/	799	40	-	Psalmi	13	1
MKTM/	799	40	-	Psalmi	19	1
MKTM/	799	40	-	Psalmi	20	1
MKTM/	799	40	-	Psalmi	21	1
MKTM/	799	40	-	Psalmi	22	1
MKTM/	799	40	-	Psalmi	31	1
MKTM/	799	40	-	Psalmi	39	1
MKTM/	799	40	-	Psalmi	40	1
MKTM/	799	40	-	Psalmi	41	1
MKTM/	799	40	-	Psalmi	42	1
MKTM/	799	40	-	Psalmi	44	1
MKTM/	799	40	-	Psalmi	47	1
MKTM/	799	40	-	Psalmi	49	1
MKTM/	799	40	-	Psalmi	51	1
MKTM/	799	40	-	Psalmi	52	1
MKTM/	799	40	-	Psalmi	53	1
MKTM/	799	40	-	Psalmi	54	1
MKTM/	799	40	-	Psalmi	55	1
MKTM/	799	40	-	Psalmi	61	1
MKTM/	799	40	-	Psalmi	62	1
MKTM/	799	40	-	Psalmi	64	1
MKTM/	799	40	-	Psalmi	65	1
MKTM/	799	40	-	Psalmi	67	1
MKTM/	799	40	-	Psalmi	68	1
MKTM/	799	40	-	Psalmi	69	1
MKTM/	799	40	-	Psalmi	70	1
MKTM/	799	40	-	Psalmi	75	1
MKTM/	799	40	-	Psalmi	76	1
MKTM/	799	40	-	Psalmi	77	1
MKTM/	799	40	-	Psalmi	84	1
MKTM/	799	40	-	Psalmi	85	1
MKTM/	799	40	-	Psalmi	108	1
MKTM/	799	40	-	Psalmi	140	1
MKWH/	101	3	+	Leviticus	13	25
MKWH/	101	3	-	Leviticus	13	3
MKWH/	101	3	-	Leviticus	13	20
MKWN/	50	3	+	Reges_I	8	49
MKWN/	50	3	-	Reges_I	8	45
MKWN/	50	3	-	Chronica_II	6	35
ML>/	1118	2	+	Genesis	41	22
ML>/	1118	2	-	Genesis	41	5
ML>=/	71	2	+	Leviticus	2	2
ML>=/	71	2	-	Leviticus	6	8
ML>H=/	1156	2	+	Exodus	28	17
ML>H=/	1156	2	-	Exodus	39	10
ML>JM/	96	5	+	Leviticus	8	22
ML>JM/	96	5	-	Exodus	29	10
ML>JM/	96	5	-	Exodus	29	15
ML>JM/	96	5	-	Exodus	29	19
ML>JM/	96	5	-	Leviticus	8	18
ML>JM/	305	4	+	Exodus	29	22
ML>JM/	305	4	-	Exodus	29	13
ML>JM/	305	4	-	Leviticus	8	16
ML>JM/	305	4	-	Leviticus	8	25
ML>JM/	323	3	+	Exodus	29	26
ML>JM/	323	3	+	Leviticus	8	29
ML>JM/	323	3	-	Leviticus	9	21
ML>JM/	684	2	+	Leviticus	8	31
ML>JM/	684	2	-	Exodus	29	32
ML>JM/	1032	2	+	Leviticus	8	28
ML>JM/	1032	2	-	Exodus	29	25
ML>K/	176	2	+	Reges_II	19	23
ML>K/	176	2	-	Jesaia	37	24
ML>K/	210	2	+	Reges_II	1	16
ML>K/	210	2	-	Reges_II	1	6
ML>K/	336	2	+	Chronica_I	21	18
ML>K/	336	2	-	Samuel_II	24	18
ML>K/	881	2	+	Reges_II	14	8
ML>K/	881	2	-	Chronica_II	25	17
ML>K/	1159	2	+	Chronica_I	19	2
ML>K/	1159	2	-	Samuel_II	10	2
ML>KH/	76	4	+	Reges_I	7	40
ML>KH/	76	4	+	Chronica_II	4	11
ML>KH/	76	4	-	Reges_I	7	45
ML>KH/	76	4	-	Chronica_II	4	16
ML>KH/	143	8	+	Numeri	4	3
ML>KH/	143	8	-	Numeri	4	23
ML>KH/	143	8	-	Numeri	4	30
ML>KH/	143	8	-	Numeri	4	35
ML>KH/	143	8	-	Numeri	4	39
ML>KH/	143	8	-	Numeri	4	43
ML>KH/	143	8	-	Numeri	4	47
ML>KH/	143	8	-	Numeri	8	24
ML>KH/	162	8	+	Exodus	36	8
ML>KH/	162	8	-	Exodus	26	1
ML>KH/	162	8	-	Exodus	26	31
ML>KH/	162	8	-	Exodus	28	6
ML>KH/	162	8	-	Exodus	28	15
ML>KH/	162	8	-	Exodus	36	35
ML>KH/	162	8	-	Exodus	39	2
ML>KH/	162	8	-	Exodus	39	8
ML>KH/	170	2	+	Reges_II	12	16
ML>KH/	170	2	-	Reges_II	22	7
ML>KH/	402	3	+	Reges_I	5	30
ML>KH/	402	3	+	Reges_I	9	23
ML>KH/	402	3	-	Chronica_II	8	10
ML>KH/	643	2	+	Exodus	31	5
ML>KH/	643	2	-	Exodus	35	33
ML>KT/	180	2	+	Chronica_II	16	5
ML>KT/	180	2	-	Reges_I	15	21
ML>KT/	643	2	+	Exodus	35	33
ML>KT/	643	2	-	Exodus	31	5
ML>KT/	869	2	+	Chronica_II	8	9
ML>KT/	869	2	-	Reges_I	9	22
MLBN/	970	2	+	Samuel_II	12	31
MLBN/	970	2	-	Chronica_I	20	3
MLK/	174	2	+	Samuel_II	7	3
MLK/	174	2	-	Chronica_I	17	2
MLK/	210	2	+	Reges_II	1	6
MLK/	210	2	-	Reges_II	1	16
MLK/	245	2	+	Chronica_II	18	19
MLK/	245	2	-	Reges_I	22	20
MLK/	344	3	+	Reges_II	8	16
MLK/	344	3	+	Reges_II	8	25
MLK/	344	3	-	Reges_II	9	29
MLK/	402	3	+	Chronica_II	8	10
MLK/	402	3	-	Reges_I	5	30
MLK/	402	3	-	Reges_I	9	23
MLK/	508	5	+	Josua	10	28
MLK/	508	5	+	Josua	10	37
MLK/	508	5	+	Josua	10	39
