passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
2_Kings 19:18	725466	אֶת־אֱלֹהֵיהֶ֖ם 	<object marker> god(s)	Objc	>LHJM/	אֱלֹהֵיהֶ֖ם 	207764
2_Kings 19:18	725470	אֱלֹהִ֜ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֜ים 	207770
2_Kings 19:19	725478	יְהוָ֣ה אֱלֹהֵ֔ינוּ 	YHWH god(s)	Voct	>LHJM/	אֱלֹהֵ֔ינוּ 	207785
2_Kings 19:19	725487	אֱלֹהִ֖ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	207799
2_Kings 19:20	725496	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	207814
2_Kings 19:37	725716	בֵּ֣ית ׀ נִסְרֹ֣ךְ אֱלֹהָ֗יו 	house Nisroch god(s)	Loca	>LHJM/	אֱלֹהָ֗יו 	208152
2_Kings 20:5	725791	יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ 	YHWH god(s) David father	Subj	>LHJM/	אֱלֹהֵי֙ 	208268
2_Kings 21:12	726176	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	208924
2_Kings 21:22	726295	אֶת־יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑יו 	<object marker> YHWH god(s) father	Objc	>LHJM/	אֱלֹהֵ֣י 	209143
2_Kings 22:15	726513	יְהוָ֖ה אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	209597
2_Kings 22:17	726534	לֵאלֹהִ֣ים אֲחֵרִ֔ים 	to god(s) other	Cmpl	>LHJM/	אלֹהִ֣ים 	209636
2_Kings 22:18	726556	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	209672
2_Kings 23:16	726843	אִ֣ישׁ הָאֱלֹהִ֔ים 	man the god(s)	Subj	>LHJM/	אֱלֹהִ֔ים 	210319
2_Kings 23:17	726858	הַקֶּ֤בֶר אִישׁ־הָֽאֱלֹהִים֙ 	the grave man the god(s)	PreC	>LHJM/	אֱלֹהִים֙ 	210347
2_Kings 23:21	726920	לַֽיהוָ֖ה אֱלֹֽהֵיכֶ֑ם 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹֽהֵיכֶ֑ם 	210449
Isaiah 1:10	727744	תֹּורַ֥ת אֱלֹהֵ֖ינוּ 	instruction god(s)	Objc	>LHJM/	אֱלֹהֵ֖ינוּ 	212216
Isaiah 2:3	727989	אֶל־הַר־יְהוָ֗ה אֶל־בֵּית֙ אֱלֹהֵ֣י יַעֲקֹ֔ב 	to mountain YHWH to house god(s) Jacob	Cmpl	>LHJM/	אֱלֹהֵ֣י 	212568
Isaiah 7:11	729103	מֵעִ֖ם יְהוָ֣ה אֱלֹהֶ֑יךָ 	from with YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֶ֑יךָ 	214426
Isaiah 7:13	729130	גַּ֥ם אֶת־אֱלֹהָֽי׃ 	even <object marker> god(s)	Objc	>LHJM/	אֱלֹהָֽי׃ 	214458
Isaiah 8:19	729460	אֶל־אֱלֹהָ֣יו 	to god(s)	Cmpl	>LHJM/	אֱלֹהָ֣יו 	215052
Isaiah 8:21	729487	בְּמַלְכֹּ֛ו וּבֵאלֹהָ֖יו 	in king and in god(s)	Cmpl	>LHJM/	אלֹהָ֖יו 	215095
Isaiah 13:19	730514	כְּמַהְפֵּכַ֣ת אֱלֹהִ֔ים אֶת־סְדֹ֖ם וְאֶת־עֲמֹרָֽה׃ 	as overthrow god(s) <object marker> Sodom and <object marker> Gomorrah	PreC	>LHJM/	אֱלֹהִ֔ים 	216751
Isaiah 17:6	731208	נְאֻם־יְהוָ֖ה אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס  	speech YHWH god(s) Israel	PreC	>LHJM/	אֱלֹהֵ֥י 	217796
Isaiah 17:10	731241	אֱלֹהֵ֣י יִשְׁעֵ֔ךְ 	god(s) help	Objc	>LHJM/	אֱלֹהֵ֣י 	217860
Isaiah 21:9	731816	כָל־פְּסִילֵ֥י אֱלֹהֶ֖יהָ 	whole idol god(s)	Objc	>LHJM/	אֱלֹהֶ֖יהָ 	218853
Isaiah 21:10	731822	מֵאֵ֨ת יְהוָ֧ה צְבָאֹ֛ות אֱלֹהֵ֥י יִשְׂרָאֵ֖ל 	from together with YHWH service god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵ֥י 	218868
Isaiah 21:17	731876	יְהוָ֥ה אֱלֹהֵֽי־יִשְׂרָאֵ֖ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵֽי־	218966
Isaiah 24:15	732439	שֵׁ֥ם יְהוָ֖ה אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס  	name YHWH god(s) Israel	Objc	>LHJM/	אֱלֹהֵ֥י 	219885
Isaiah 25:1	732540	אֱלֹהַי֙ 	god(s)	PreC	>LHJM/	אֱלֹהַי֙ 	220045
Isaiah 25:9	732618	אֱלֹהֵ֥ינוּ 	god(s)	PreC	>LHJM/	אֱלֹהֵ֥ינוּ 	220206
Isaiah 26:13	732752	יְהוָ֣ה אֱלֹהֵ֔ינוּ 	YHWH god(s)	Voct	>LHJM/	אֱלֹהֵ֔ינוּ 	220417
Isaiah 28:26	733289	אֱלֹהָ֥יו 	god(s)	Subj	>LHJM/	אֱלֹהָ֥יו 	221262
Isaiah 29:23	733634	אֶת־אֱלֹהֵ֥י יִשְׂרָאֵ֖ל 	<object marker> god(s) Israel	Objc	>LHJM/	אֱלֹהֵ֥י 	221769
Isaiah 30:18	733859	אֱלֹהֵ֤י מִשְׁפָּט֙ 	god(s) justice	PreC	>LHJM/	אֱלֹהֵ֤י 	222122
Isaiah 35:2	734831	כְבֹוד־יְהוָ֖ה הֲדַ֥ר אֱלֹהֵֽינוּ׃ ס  	weight YHWH ornament god(s)	Objc	>LHJM/	אֱלֹהֵֽינוּ׃ ס  	223589
Isaiah 35:4	734843	אֱלֹֽהֵיכֶם֙ 	god(s)	Subj	>LHJM/	אֱלֹֽהֵיכֶם֙ 	223605
Isaiah 35:4	734844	נָקָ֣ם גְּמ֣וּל אֱלֹהִ֔ים 	vengeance deed god(s)	Adju	>LHJM/	אֱלֹהִ֔ים 	223609
Isaiah 36:7	734997	אֶל־יְהוָ֥ה אֱלֹהֵ֖ינוּ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֖ינוּ 	223872
Isaiah 36:18	735162	אֱלֹהֵ֤י הַגֹּויִם֙ 	god(s) the people	Subj	>LHJM/	אֱלֹהֵ֤י 	224145
Isaiah 36:19	735167	אֱלֹהֵ֤י חֲמָת֙ וְאַרְפָּ֔ד 	god(s) Hamath and Arpad	Subj	>LHJM/	אֱלֹהֵ֤י 	224156
Isaiah 36:19	735169	אֱלֹהֵ֣י סְפַרְוָ֑יִם 	god(s) Sepharvaim	Subj	>LHJM/	אֱלֹהֵ֣י 	224161
Isaiah 36:20	735176	בְּכָל־אֱלֹהֵ֤י הָֽאֲרָצֹות֙ הָאֵ֔לֶּה 	in whole god(s) the earth the these	PreC	>LHJM/	אֱלֹהֵ֤י 	224173
Isaiah 37:4	735249	יְהוָ֨ה אֱלֹהֶ֜יךָ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֶ֜יךָ 	224313
Isaiah 37:4	735255	אֱלֹהִ֣ים חַ֔י 	god(s) alive	Objc	>LHJM/	אֱלֹהִ֣ים 	224324
Isaiah 37:4	735261	יְהוָ֣ה אֱלֹהֶ֑יךָ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֶ֑יךָ 	224334
Isaiah 37:10	735336	אֱלֹהֶ֔יךָ 	god(s)	Subj	>LHJM/	אֱלֹהֶ֔יךָ 	224442
Isaiah 37:12	735360	אֱלֹהֵ֤י הַגֹּויִם֙ 	god(s) the people	Subj	>LHJM/	אֱלֹהֵ֤י 	224475
Isaiah 37:16	735387	יְהוָ֨ה צְבָאֹ֜ות אֱלֹהֵ֤י יִשְׂרָאֵל֙ 	YHWH service god(s) Israel	Voct	>LHJM/	אֱלֹהֵ֤י 	224540
Isaiah 37:16	735392	הָֽאֱלֹהִים֙ 	the god(s)	PreC	>LHJM/	אֱלֹהִים֙ 	224548
Isaiah 37:17	735414	אֱלֹהִ֥ים חָֽי׃ 	god(s) alive	Objc	>LHJM/	אֱלֹהִ֥ים 	224585
Isaiah 37:19	735422	אֶת־אֱלֹהֵיהֶ֖ם 	<object marker> god(s)	Objc	>LHJM/	אֱלֹהֵיהֶ֖ם 	224602
Isaiah 37:19	735426	אֱלֹהִ֜ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֜ים 	224608
Isaiah 37:20	735434	יְהוָ֣ה אֱלֹהֵ֔ינוּ 	YHWH god(s)	Voct	>LHJM/	אֱלֹהֵ֔ינוּ 	224623
Isaiah 37:21	735451	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	224650
Isaiah 37:38	735666	בֵּ֣ית ׀ נִסְרֹ֣ךְ אֱלֹהָ֗יו 	house Nisroch god(s)	Loca	>LHJM/	אֱלֹהָ֗יו 	224979
Isaiah 38:5	735737	יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ 	YHWH god(s) David father	Subj	>LHJM/	אֱלֹהֵי֙ 	225086
Isaiah 40:1	736038	אֱלֹהֵיכֶֽם׃ 	god(s)	Subj	>LHJM/	אֱלֹהֵיכֶֽם׃ 	225566
Isaiah 40:3	736062	מְסִלָּ֖ה לֵאלֹהֵֽינוּ׃ 	highway to god(s)	Objc	>LHJM/	אלֹהֵֽינוּ׃ 	225603
Isaiah 40:8	736113	דְבַר־אֱלֹהֵ֖ינוּ 	word god(s)	Subj	>LHJM/	אֱלֹהֵ֖ינוּ 	225674
Isaiah 40:9	736130	אֱלֹהֵיכֶֽם׃ 	god(s)	Subj	>LHJM/	אֱלֹהֵיכֶֽם׃ 	225700
Isaiah 40:27	736345	מֵאֱלֹהַ֖י 	from god(s)	Adju	>LHJM/	אֱלֹהַ֖י 	225990
Isaiah 40:28	736354	אֱלֹהֵ֨י עֹולָ֤ם ׀ 	god(s) eternity	PreC	>LHJM/	אֱלֹהֵ֨י 	225999
Isaiah 41:10	736509	אֱלֹהֶ֑יךָ 	god(s)	PreC	>LHJM/	אֱלֹהֶ֑יךָ 	226197
Isaiah 41:13	736538	יְהוָ֥ה אֱלֹהֶ֖יךָ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֶ֖יךָ 	226238
Isaiah 41:17	736594	אֱלֹהֵ֥י יִשְׂרָאֵ֖ל 	god(s) Israel	PreC	>LHJM/	אֱלֹהֵ֥י 	226314
Isaiah 41:23	736666	אֱלֹהִ֖ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֖ים 	226415
Isaiah 42:17	736944	אֱלֹהֵֽינוּ׃ ס  	god(s)	PreC	>LHJM/	אֱלֹהֵֽינוּ׃ ס  	226792
Isaiah 43:3	737083	יְהוָ֣ה אֱלֹהֶ֔יךָ קְדֹ֥ושׁ יִשְׂרָאֵ֖ל מֹושִׁיעֶ֑ךָ 	YHWH god(s) holy Israel help	PreC	>LHJM/	אֱלֹהֶ֔יךָ 	226970
Isaiah 44:6	737432	אֱלֹהִֽים׃ 	god(s)	Subj	>LHJM/	אֱלֹהִֽים׃ 	227429
Isaiah 45:3	737818	יְהוָ֛ה אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ 	YHWH god(s) Israel	PreC	>LHJM/	אֱלֹהֵ֥י 	227919
Isaiah 45:5	737838	אֱלֹהִ֑ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֑ים 	227943
Isaiah 45:14	737973	אֱלֹהִֽים׃ 	god(s)	PreC	>LHJM/	אֱלֹהִֽים׃ 	228121
Isaiah 45:15	737978	אֱלֹהֵ֥י יִשְׂרָאֵ֖ל 	god(s) Israel	PreC	>LHJM/	אֱלֹהֵ֥י 	228126
Isaiah 45:18	738006	הָאֱלֹהִ֗ים 	the god(s)	PreC	>LHJM/	אֱלֹהִ֗ים 	228164
Isaiah 45:21	738071	אֱלֹהִים֙ 	god(s)	PreC	>LHJM/	אֱלֹהִים֙ 	228247
Isaiah 46:9	738229	אֱלֹהִ֖ים 	god(s)	Subj	>LHJM/	אֱלֹהִ֖ים 	228448
Isaiah 48:1	738498	בֵאלֹהֵ֤י יִשְׂרָאֵל֙ 	in god(s) Israel	Cmpl	>LHJM/	אלֹהֵ֤י 	228797
Isaiah 48:2	738509	עַל־אֱלֹהֵ֥י יִשְׂרָאֵ֖ל 	upon god(s) Israel	Cmpl	>LHJM/	אֱלֹהֵ֥י 	228815
Isaiah 48:17	738690	יְהוָ֤ה אֱלֹהֶ֨יךָ֙ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֶ֨יךָ֙ 	229039
Isaiah 49:4	738799	אֶת־אֱלֹהָֽי׃ 	together with god(s)	PreC	>LHJM/	אֱלֹהָֽי׃ 	229192
Isaiah 49:5	738818	אלֹהַ֖י 	god(s)	Subj	>LHJM/	אלֹהַ֖י 	229217
Isaiah 50:10	739262	בֵּאלֹהָֽיו׃ 	in god(s)	Cmpl	>LHJM/	אלֹהָֽיו׃ 	229810
Isaiah 51:15	739490	יְהוָ֣ה אֱלֹהֶ֔יךָ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֶ֔יךָ 	230125
Isaiah 51:20	739552	חֲמַת־יְהוָ֖ה גַּעֲרַ֥ת אֱלֹהָֽיִךְ׃ 	heat YHWH rebuke god(s)	Objc	>LHJM/	אֱלֹהָֽיִךְ׃ 	230228
Isaiah 51:22	739565	אֲדֹנַ֣יִךְ יְהוָ֗ה וֵאלֹהַ֨יִךְ֙ 	lord YHWH and god(s)	Subj	>LHJM/	אלֹהַ֨יִךְ֙ 	230245
Isaiah 52:7	739683	אֱלֹהָֽיִךְ׃ 	god(s)	Subj	>LHJM/	אֱלֹהָֽיִךְ׃ 	230408
Isaiah 52:10	739713	אֵ֖ת יְשׁוּעַ֥ת אֱלֹהֵֽינוּ׃ ס  	<object marker> salvation god(s)	Objc	>LHJM/	אֱלֹהֵֽינוּ׃ ס  	230452
Isaiah 52:12	739739	אֱלֹהֵ֥י יִשְׂרָאֵֽל׃ ס  	god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֥י 	230485
Isaiah 53:4	739827	נָג֛וּעַ מֻכֵּ֥ה אֱלֹהִ֖ים וּמְעֻנֶּֽה׃ 	touch strike god(s) and be lowly	Objc	>LHJM/	אֱלֹהִ֖ים 	230597
Isaiah 54:5	740013	אֱלֹהֵ֥י כָל־הָאָ֖רֶץ 	god(s) whole the earth	Objc	>LHJM/	אֱלֹהֵ֥י 	230843
Isaiah 54:6	740024	אֱלֹהָֽיִךְ׃ 	god(s)	Subj	>LHJM/	אֱלֹהָֽיִךְ׃ 	230863
Isaiah 55:5	740218	לְמַ֨עַן֙ יְהוָ֣ה אֱלֹהֶ֔יךָ וְלִקְדֹ֥ושׁ יִשְׂרָאֵ֖ל 	because of YHWH god(s) and to holy Israel	Adju	>LHJM/	אֱלֹהֶ֔יךָ 	231137
Isaiah 55:7	740239	אֶל־אֱלֹהֵ֖ינוּ 	to god(s)	Cmpl	>LHJM/	אֱלֹהֵ֖ינוּ 	231167
Isaiah 57:21	740738	אֱלֹהַ֖י 	god(s)	Subj	>LHJM/	אֱלֹהַ֖י 	231889
Isaiah 58:2	740766	מִשְׁפַּ֤ט אֱלֹהָיו֙ 	justice god(s)	Objc	>LHJM/	אֱלֹהָיו֙ 	231929
Isaiah 58:2	740771	קִרְבַ֥ת אֱלֹהִ֖ים 	approach god(s)	Objc	>LHJM/	אֱלֹהִ֖ים 	231936
Isaiah 59:2	740984	בֵּינֵכֶ֕ם לְבֵ֖ין אֱלֹֽהֵיכֶ֑ם 	interval to interval god(s)	Cmpl	>LHJM/	אֱלֹֽהֵיכֶ֑ם 	232225
Isaiah 59:13	741136	מֵאַחַ֣ר אֱלֹהֵ֑ינוּ 	from after god(s)	Cmpl	>LHJM/	אֱלֹהֵ֑ינוּ 	232431
Isaiah 60:9	741364	לְשֵׁם֙ יְהוָ֣ה אֱלֹהַ֔יִךְ וְלִקְדֹ֥ושׁ יִשְׂרָאֵ֖ל 	to name YHWH god(s) and to holy Israel	Adju	>LHJM/	אֱלֹהַ֔יִךְ 	232755
Isaiah 60:19	741496	אלֹהַ֖יִךְ 	god(s)	Subj	>LHJM/	אלֹהַ֖יִךְ 	232955
Isaiah 61:2	741554	לֵאלֹהֵ֑ינוּ 	to god(s)	Adju	>LHJM/	אלֹהֵ֑ינוּ 	233043
Isaiah 61:6	741594	מְשָׁרְתֵ֣י אֱלֹהֵ֔ינוּ 	serve god(s)	PreC	>LHJM/	אֱלֹהֵ֔ינוּ 	233111
Isaiah 61:10	741649	בֵּֽאלֹהַ֔י 	in god(s)	Cmpl	>LHJM/	אלֹהַ֔י 	233183
Isaiah 62:3	741708	בְּכַף־אֱלֹהָֽיִךְ׃ 	in palm god(s)	Loca	>LHJM/	אֱלֹהָֽיִךְ׃ 	233273
Isaiah 62:5	741746	אֱלֹהָֽיִךְ׃ 	god(s)	Subj	>LHJM/	אֱלֹהָֽיִךְ׃ 	233315
Isaiah 64:3	742089	אֱלֹהִים֙ 	god(s)	Objc	>LHJM/	אֱלֹהִים֙ 	233811
Isaiah 65:16	742408	בֵּאלֹהֵ֣י אָמֵ֔ן 	in god(s) surely	Adju	>LHJM/	אלֹהֵ֣י 	234248
Isaiah 65:16	742414	בֵּאלֹהֵ֣י אָמֵ֑ן 	in god(s) surely	Adju	>LHJM/	אלֹהֵ֣י 	234258
Isaiah 66:9	742694	אֱלֹהָֽיִךְ׃ ס  	god(s)	Subj	>LHJM/	אֱלֹהָֽיִךְ׃ ס  	234640
Jeremiah 1:16	743065	לֵאלֹהִ֣ים אֲחֵרִ֔ים 	to god(s) other	Cmpl	>LHJM/	אלֹהִ֣ים 	235272
Jeremiah 2:11	743241	אֱלֹהִ֔ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֔ים 	235546
Jeremiah 2:11	743245	אֱלֹהִ֑ים 	god(s)	PreC	>LHJM/	אֱלֹהִ֑ים 	235550
Jeremiah 2:17	743302	אֶת־יְהוָ֣ה אֱלֹהַ֔יִךְ 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהַ֔יִךְ 	235630
Jeremiah 2:19	743331	אֶת־יְהוָ֣ה אֱלֹהָ֑יִךְ 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהָ֑יִךְ 	235674
Jeremiah 2:28	743445	אֱלֹהֶ֨יךָ֙ 	god(s)	Subj	>LHJM/	אֱלֹהֶ֨יךָ֙ 	235841
Jeremiah 2:28	743456	אֱלֹהֶ֖יךָ 	god(s)	Subj	>LHJM/	אֱלֹהֶ֖יךָ 	235855
Jeremiah 3:13	743738	בַּיהוָ֥ה אֱלֹהַ֖יִךְ 	in YHWH god(s)	Cmpl	>LHJM/	אֱלֹהַ֖יִךְ 	236260
Jeremiah 3:21	743864	אֶת־יְהֹוָ֥ה אֱלֹהֵיהֶֽם׃ 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהֵיהֶֽם׃ 	236461
Jeremiah 3:22	743874	יְהֹוָ֥ה אֱלֹהֵֽינוּ׃ 	YHWH god(s)	PreC	>LHJM/	אֱלֹהֵֽינוּ׃ 	236473
Jeremiah 3:23	743879	בַּיהֹוָ֣ה אֱלֹהֵ֔ינוּ 	in YHWH god(s)	PreC	>LHJM/	אֱלֹהֵ֔ינוּ 	236485
Jeremiah 3:25	743891	לַיהוָ֨ה אֱלֹהֵ֜ינוּ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵ֜ינוּ 	236516
Jeremiah 3:25	743898	בְּקֹ֖ול יְהֹוָ֥ה אֱלֹהֵֽינוּ׃ ס  	in sound YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ ס  	236535
Jeremiah 5:4	744337	מִשְׁפַּ֖ט אֱלֹהֵיהֶֽם׃ 	justice god(s)	Objc	>LHJM/	אֱלֹהֵיהֶֽם׃ 	237171
Jeremiah 5:5	744348	מִשְׁפַּ֖ט אֱלֹהֵיהֶ֑ם 	justice god(s)	Objc	>LHJM/	אֱלֹהֵיהֶ֑ם 	237186
Jeremiah 5:7	744381	בְּלֹ֣א אֱלֹהִ֑ים 	in not god(s)	Cmpl	>LHJM/	אֱלֹהִ֑ים 	237229
Jeremiah 5:14	744458	יְהוָה֙ אֱלֹהֵ֣י צְבָאֹ֔ות 	YHWH god(s) service	Subj	>LHJM/	אֱלֹהֵ֣י 	237328
Jeremiah 5:19	744522	יְהֹוָ֧ה אֱלֹהֵ֛ינוּ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֵ֛ינוּ 	237433
Jeremiah 5:19	744533	אֱלֹהֵ֤י נֵכָר֙ 	god(s) foreigner	Objc	>LHJM/	אֱלֹהֵ֤י 	237447
Jeremiah 5:24	744604	אֶת־יְהוָ֣ה אֱלֹהֵ֔ינוּ 	<object marker> YHWH god(s)	Objc	>LHJM/	אֱלֹהֵ֔ינוּ 	237544
Jeremiah 7:3	745080	יְהוָ֤ה צְבָאֹות֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	238228
Jeremiah 7:6	745111	אַחֲרֵ֨י אֱלֹהִ֧ים אֲחֵרִ֛ים 	after god(s) other	Cmpl	>LHJM/	אֱלֹהִ֧ים 	238294
Jeremiah 7:9	745142	אַחֲרֵ֛י אֱלֹהִ֥ים אֲחֵרִ֖ים 	after god(s) other	Cmpl	>LHJM/	אֱלֹהִ֥ים 	238351
Jeremiah 7:18	745277	לֵאלֹהִ֣ים אֲחֵרִ֔ים 	to god(s) other	Cmpl	>LHJM/	אלֹהִ֣ים 	238563
Jeremiah 7:21	745303	יְהוָ֥ה צְבָאֹ֖ות אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	238620
Jeremiah 7:23	745331	לֵֽאלֹהִ֔ים 	to god(s)	PreC	>LHJM/	אלֹהִ֔ים 	238667
Jeremiah 7:28	745410	בְּקֹול֙ יְהוָ֣ה אֱלֹהָ֔יו 	in sound YHWH god(s)	Cmpl	>LHJM/	אֱלֹהָ֔יו 	238785
Jeremiah 8:14	745689	יְהוָ֨ה אֱלֹהֵ֤ינוּ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהֵ֤ינוּ 	239256
Jeremiah 9:14	745964	יְהוָ֤ה צְבָאֹות֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	239652
Jeremiah 10:10	746215	יהוָ֤ה אֱלֹהִים֙ 	YHWH god(s)	Subj	>LHJM/	אֱלֹהִים֙ 	240043
Jeremiah 10:10	746218	אֱלֹהִ֥ים חַיִּ֖ים וּמֶ֣לֶךְ עֹולָ֑ם 	god(s) alive and king eternity	PreC	>LHJM/	אֱלֹהִ֥ים 	240046
Jeremiah 11:3	746417	יְהוָ֖ה אֱלֹהֵ֣י יִשְׂרָאֵ֑ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	240341
Jeremiah 11:4	746449	לֵאלֹהִֽים׃ 	to god(s)	PreC	>LHJM/	אלֹהִֽים׃ 	240393
Jeremiah 11:10	746529	אַחֲרֵ֛י אֱלֹהִ֥ים אֲחֵרִ֖ים 	after god(s) other	Cmpl	>LHJM/	אֱלֹהִ֥ים 	240540
Jeremiah 11:12	746562	אֶל־הָ֣אֱלֹהִ֔ים 	to the god(s)	Cmpl	>LHJM/	אֱלֹהִ֔ים 	240588
Jeremiah 11:13	746576	אֱלֹהֶ֖יךָ 	god(s)	Subj	>LHJM/	אֱלֹהֶ֖יךָ 	240605
Jeremiah 13:10	747046	אַֽחֲרֵי֙ אֱלֹהִ֣ים אֲחֵרִ֔ים 	after god(s) other	Cmpl	>LHJM/	אֱלֹהִ֣ים 	241321
Jeremiah 13:12	747080	יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	241393
Jeremiah 13:16	747137	לַיהוָ֨ה אֱלֹהֵיכֶ֤ם 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵיכֶ֤ם 	241485
Jeremiah 14:22	747599	יְהוָ֤ה אֱלֹהֵ֨ינוּ֙ 	YHWH god(s)	Voct	>LHJM/	אֱלֹהֵ֨ינוּ֙ 	242144
Jeremiah 15:16	747817	יְהוָ֖ה אֱלֹהֵ֥י צְבָאֹֽות׃ ס  	YHWH god(s) service	Voct	>LHJM/	אֱלֹהֵ֥י 	242493
Jeremiah 16:9	748003	יְהוָ֤ה צְבָאֹות֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	242787
Jeremiah 16:10	748031	לַֽיהוָ֥ה אֱלֹהֵֽינוּ׃ 	to YHWH god(s)	Cmpl	>LHJM/	אֱלֹהֵֽינוּ׃ 	242852
Jeremiah 16:11	748042	אַֽחֲרֵי֙ אֱלֹהִ֣ים אֲחֵרִ֔ים 	after god(s) other	Cmpl	>LHJM/	אֱלֹהִ֣ים 	242866
Jeremiah 16:13	748079	אֶת־אֱלֹהִ֤ים אֲחֵרִים֙ 	<object marker> god(s) other	Objc	>LHJM/	אֱלֹהִ֤ים 	242923
Jeremiah 16:20	748169	אֱלֹהִ֑ים 	god(s)	Objc	>LHJM/	אֱלֹהִ֑ים 	243079
Jeremiah 16:20	748173	אֱלֹהִֽים׃ 	god(s)	PreC	>LHJM/	אֱלֹהִֽים׃ 	243083
Jeremiah 19:3	748847	יְהוָ֨ה צְבָאֹ֜ות אֱלֹהֵ֣י יִשְׂרָאֵ֗ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	244165
Jeremiah 19:4	748865	לֵאלֹהִ֣ים אֲחֵרִ֔ים 	to god(s) other	Cmpl	>LHJM/	אלֹהִ֣ים 	244194
Jeremiah 19:13	748991	לֵאלֹהִ֥ים אֲחֵרִֽים׃ פ  	to god(s) other	Cmpl	>LHJM/	אלֹהִ֥ים 	244460
Jeremiah 19:15	749009	יְהוָ֤ה צְבָאֹות֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל 	YHWH service god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	244490
Jeremiah 21:4	749317	יְהוָ֜ה אֱלֹהֵ֣י יִשְׂרָאֵ֗ל 	YHWH god(s) Israel	Subj	>LHJM/	אֱלֹהֵ֣י 	244977
Jeremiah 22:9	749575	אֶת־בְּרִ֥ית יְהוָ֖ה אֱלֹֽהֵיהֶ֑ם 	<object marker> covenant YHWH god(s)	Objc	>LHJM/	אֱלֹֽהֵיהֶ֑ם 	245483
Jeremiah 22:9	749578	לֵאלֹהִ֥ים אֲחֵרִ֖ים 	to god(s) other	Cmpl	>LHJM/	אלֹהִ֥ים 	245487
