passage	phrase_node	phrase_text	phrase_gloss	phrase_function	lexeme	occ_text	occ_node
Isaiah 30:18	733859	>LHJ M#PV 	god(s) justice	PreC	>LHJM/	>LHJ 	222122
Isaiah 35:2	734831	KBWD&JHWH HDR >LHJNW00 	weight YHWH ornament god(s)	Objc	>LHJM/	>LHJNW00 	223589
Isaiah 35:4	734843	>LHJKM 	god(s)	Subj	>LHJM/	>LHJKM 	223605
Isaiah 35:4	734844	NQM GMWL >LHJM 	vengeance deed god(s)	Adju	>LHJM/	>LHJM 	223609
Isaiah 36:7	734997	>L&JHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	223872
Isaiah 36:18	735162	>LHJ HGWJM 	god(s) the people	Subj	>LHJM/	>LHJ 	224145
Isaiah 36:19	735167	>LHJ XMT W>RPD 	god(s) Hamath and Arpad	Subj	>LHJM/	>LHJ 	224156
Isaiah 36:19	735169	>LHJ SPRWJM 	god(s) Sepharvaim	Subj	>LHJM/	>LHJ 	224161
Isaiah 36:20	735176	BKL&>LHJ H>RYWT H>LH 	in whole god(s) the earth the these	PreC	>LHJM/	>LHJ 	224173
Isaiah 37:4	735249	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	224313
Isaiah 37:4	735255	>LHJM XJ 	god(s) alive	Objc	>LHJM/	>LHJM 	224324
Isaiah 37:4	735261	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	224334
Isaiah 37:10	735336	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	224442
Isaiah 37:12	735360	>LHJ HGWJM 	god(s) the people	Subj	>LHJM/	>LHJ 	224475
Isaiah 37:16	735387	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Voct	>LHJM/	>LHJ 	224540
Isaiah 37:16	735392	H>LHJM 	the god(s)	PreC	>LHJM/	>LHJM 	224548
Isaiah 37:17	735414	>LHJM XJ00 	god(s) alive	Objc	>LHJM/	>LHJM 	224585
Isaiah 37:19	735422	>T&>LHJHM 	<object marker> god(s)	Objc	>LHJM/	>LHJHM 	224602
Isaiah 37:19	735426	>LHJM 	god(s)	PreC	>LHJM/	>LHJM 	224608
Isaiah 37:20	735434	JHWH >LHJNW 	YHWH god(s)	Voct	>LHJM/	>LHJNW 	224623
Isaiah 37:21	735451	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	224650
Isaiah 37:38	735666	BJT NSRK >LHJW 	house Nisroch god(s)	Loca	>LHJM/	>LHJW 	224979
Isaiah 38:5	735737	JHWH >LHJ DWD >BJK 	YHWH god(s) David father	Subj	>LHJM/	>LHJ 	225086
Isaiah 40:1	736038	>LHJKM00 	god(s)	Subj	>LHJM/	>LHJKM00 	225566
Isaiah 40:3	736062	MSLH L>LHJNW00 	highway to god(s)	Objc	>LHJM/	>LHJNW00 	225603
Isaiah 40:8	736113	DBR&>LHJNW 	word god(s)	Subj	>LHJM/	>LHJNW 	225674
Isaiah 40:9	736130	>LHJKM00 	god(s)	Subj	>LHJM/	>LHJKM00 	225700
Isaiah 40:27	736345	M>LHJ 	from god(s)	Adju	>LHJM/	>LHJ 	225990
Isaiah 40:28	736354	>LHJ <WLM 	god(s) eternity	PreC	>LHJM/	>LHJ 	225999
Isaiah 41:10	736509	>LHJK 	god(s)	PreC	>LHJM/	>LHJK 	226197
Isaiah 41:13	736538	JHWH >LHJK 	YHWH god(s)	PreC	>LHJM/	>LHJK 	226238
Isaiah 41:17	736594	>LHJ J#R>L 	god(s) Israel	PreC	>LHJM/	>LHJ 	226314
Isaiah 41:23	736666	>LHJM 	god(s)	PreC	>LHJM/	>LHJM 	226415
Isaiah 42:17	736944	>LHJNW00 	god(s)	PreC	>LHJM/	>LHJNW00 	226792
Isaiah 43:3	737083	JHWH >LHJK QDW# J#R>L MW#J<K 	YHWH god(s) holy Israel help	PreC	>LHJM/	>LHJK 	226970
Isaiah 44:6	737432	>LHJM00 	god(s)	Subj	>LHJM/	>LHJM00 	227429
Isaiah 45:3	737818	JHWH >LHJ J#R>L00 	YHWH god(s) Israel	PreC	>LHJM/	>LHJ 	227919
Isaiah 45:5	737838	>LHJM 	god(s)	PreC	>LHJM/	>LHJM 	227943
Isaiah 45:14	737973	>LHJM00 	god(s)	PreC	>LHJM/	>LHJM00 	228121
Isaiah 45:15	737978	>LHJ J#R>L 	god(s) Israel	PreC	>LHJM/	>LHJ 	228126
Isaiah 45:18	738006	H>LHJM 	the god(s)	PreC	>LHJM/	>LHJM 	228164
Isaiah 45:21	738071	>LHJM 	god(s)	PreC	>LHJM/	>LHJM 	228247
Isaiah 46:9	738229	>LHJM 	god(s)	Subj	>LHJM/	>LHJM 	228448
Isaiah 48:1	738498	B>LHJ J#R>L 	in god(s) Israel	Cmpl	>LHJM/	>LHJ 	228797
Isaiah 48:2	738509	<L&>LHJ J#R>L 	upon god(s) Israel	Cmpl	>LHJM/	>LHJ 	228815
Isaiah 48:17	738690	JHWH >LHJK 	YHWH god(s)	PreC	>LHJM/	>LHJK 	229039
Isaiah 49:4	738799	>T&>LHJ00 	together with god(s)	PreC	>LHJM/	>LHJ00 	229192
Isaiah 49:5	738818	>LHJ 	god(s)	Subj	>LHJM/	>LHJ 	229217
Isaiah 50:10	739262	B>LHJW00 	in god(s)	Cmpl	>LHJM/	>LHJW00 	229810
Isaiah 51:15	739490	JHWH >LHJK 	YHWH god(s)	PreC	>LHJM/	>LHJK 	230125
Isaiah 51:20	739552	XMT&JHWH G<RT >LHJK00 	heat YHWH rebuke god(s)	Objc	>LHJM/	>LHJK00 	230228
Isaiah 51:22	739565	>DNJK JHWH W>LHJK 	lord YHWH and god(s)	Subj	>LHJM/	>LHJK 	230245
Isaiah 52:7	739683	>LHJK00 	god(s)	Subj	>LHJM/	>LHJK00 	230408
Isaiah 52:10	739713	>T J#W<T >LHJNW00 	<object marker> salvation god(s)	Objc	>LHJM/	>LHJNW00 	230452
Isaiah 52:12	739739	>LHJ J#R>L00 	god(s) Israel	Subj	>LHJM/	>LHJ 	230485
Isaiah 53:4	739827	NGW< MKH >LHJM WM<NH00 	touch strike god(s) and be lowly	Objc	>LHJM/	>LHJM 	230597
Isaiah 54:5	740013	>LHJ KL&H>RY 	god(s) whole the earth	Objc	>LHJM/	>LHJ 	230843
Isaiah 54:6	740024	>LHJK00 	god(s)	Subj	>LHJM/	>LHJK00 	230863
Isaiah 55:5	740218	LM<N JHWH >LHJK WLQDW# J#R>L 	because of YHWH god(s) and to holy Israel	Adju	>LHJM/	>LHJK 	231137
Isaiah 55:7	740239	>L&>LHJNW 	to god(s)	Cmpl	>LHJM/	>LHJNW 	231167
Isaiah 57:21	740738	>LHJ 	god(s)	Subj	>LHJM/	>LHJ 	231889
Isaiah 58:2	740766	M#PV >LHJW 	justice god(s)	Objc	>LHJM/	>LHJW 	231929
Isaiah 58:2	740771	QRBT >LHJM 	approach god(s)	Objc	>LHJM/	>LHJM 	231936
Isaiah 59:2	740984	BJNKM LBJN >LHJKM 	interval to interval god(s)	Cmpl	>LHJM/	>LHJKM 	232225
Isaiah 59:13	741136	M>XR >LHJNW 	from after god(s)	Cmpl	>LHJM/	>LHJNW 	232431
Isaiah 60:9	741364	L#M JHWH >LHJK WLQDW# J#R>L 	to name YHWH god(s) and to holy Israel	Adju	>LHJM/	>LHJK 	232755
Isaiah 60:19	741496	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	232955
Isaiah 61:2	741554	L>LHJNW 	to god(s)	Adju	>LHJM/	>LHJNW 	233043
Isaiah 61:6	741594	M#RTJ >LHJNW 	serve god(s)	PreC	>LHJM/	>LHJNW 	233111
Isaiah 61:10	741649	B>LHJ 	in god(s)	Cmpl	>LHJM/	>LHJ 	233183
Isaiah 62:3	741708	BKP&>LHJK00 	in palm god(s)	Loca	>LHJM/	>LHJK00 	233273
Isaiah 62:5	741746	>LHJK00 	god(s)	Subj	>LHJM/	>LHJK00 	233315
Isaiah 64:3	742089	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	233811
Isaiah 65:16	742408	B>LHJ >MN 	in god(s) surely	Adju	>LHJM/	>LHJ 	234248
Isaiah 65:16	742414	B>LHJ >MN 	in god(s) surely	Adju	>LHJM/	>LHJ 	234258
Isaiah 66:9	742694	>LHJK00 	god(s)	Subj	>LHJM/	>LHJK00 	234640
Jeremiah 1:16	743065	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	235272
Jeremiah 2:11	743241	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	235546
Jeremiah 2:11	743245	>LHJM 	god(s)	PreC	>LHJM/	>LHJM 	235550
Jeremiah 2:17	743302	>T&JHWH >LHJK 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJK 	235630
Jeremiah 2:19	743331	>T&JHWH >LHJK 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJK 	235674
Jeremiah 2:28	743445	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	235841
Jeremiah 2:28	743456	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	235855
Jeremiah 3:13	743738	BJHWH >LHJK 	in YHWH god(s)	Cmpl	>LHJM/	>LHJK 	236260
Jeremiah 3:21	743864	>T&JHWH >LHJHM00 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJHM00 	236461
Jeremiah 3:22	743874	JHWH >LHJNW00 	YHWH god(s)	PreC	>LHJM/	>LHJNW00 	236473
Jeremiah 3:23	743879	BJHWH >LHJNW 	in YHWH god(s)	PreC	>LHJM/	>LHJNW 	236485
Jeremiah 3:25	743891	LJHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	236516
Jeremiah 3:25	743898	BQWL JHWH >LHJNW00 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	236535
Jeremiah 5:4	744337	M#PV >LHJHM00 	justice god(s)	Objc	>LHJM/	>LHJHM00 	237171
Jeremiah 5:5	744348	M#PV >LHJHM 	justice god(s)	Objc	>LHJM/	>LHJHM 	237186
Jeremiah 5:7	744381	BL> >LHJM 	in not god(s)	Cmpl	>LHJM/	>LHJM 	237229
Jeremiah 5:14	744458	JHWH >LHJ YB>WT 	YHWH god(s) service	Subj	>LHJM/	>LHJ 	237328
Jeremiah 5:19	744522	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	237433
Jeremiah 5:19	744533	>LHJ NKR 	god(s) foreigner	Objc	>LHJM/	>LHJ 	237447
Jeremiah 5:24	744604	>T&JHWH >LHJNW 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJNW 	237544
Jeremiah 7:3	745080	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	238228
Jeremiah 7:6	745111	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	238294
Jeremiah 7:9	745142	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	238351
Jeremiah 7:18	745277	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	238563
Jeremiah 7:21	745303	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	238620
Jeremiah 7:23	745331	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	238667
Jeremiah 7:28	745410	BQWL JHWH >LHJW 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJW 	238785
Jeremiah 8:14	745689	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	239256
Jeremiah 9:14	745964	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	239652
Jeremiah 10:10	746215	JHWH >LHJM 	YHWH god(s)	Subj	>LHJM/	>LHJM 	240043
Jeremiah 10:10	746218	>LHJM XJJM WMLK <WLM 	god(s) alive and king eternity	PreC	>LHJM/	>LHJM 	240046
Jeremiah 11:3	746417	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	240341
Jeremiah 11:4	746449	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	240393
Jeremiah 11:10	746529	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	240540
Jeremiah 11:12	746562	>L&H>LHJM 	to the god(s)	Cmpl	>LHJM/	>LHJM 	240588
Jeremiah 11:13	746576	>LHJK 	god(s)	Subj	>LHJM/	>LHJK 	240605
Jeremiah 13:10	747046	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	241321
Jeremiah 13:12	747080	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	241393
Jeremiah 13:16	747137	LJHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	241485
Jeremiah 14:22	747599	JHWH >LHJNW 	YHWH god(s)	Voct	>LHJM/	>LHJNW 	242144
Jeremiah 15:16	747817	JHWH >LHJ YB>WT00 	YHWH god(s) service	Voct	>LHJM/	>LHJ 	242493
Jeremiah 16:9	748003	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	242787
Jeremiah 16:10	748031	LJHWH >LHJNW00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	242852
Jeremiah 16:11	748042	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	242866
Jeremiah 16:13	748079	>T&>LHJM >XRJM 	<object marker> god(s) other	Objc	>LHJM/	>LHJM 	242923
Jeremiah 16:20	748169	>LHJM 	god(s)	Objc	>LHJM/	>LHJM 	243079
Jeremiah 16:20	748173	>LHJM00 	god(s)	PreC	>LHJM/	>LHJM00 	243083
Jeremiah 19:3	748847	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	244165
Jeremiah 19:4	748865	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	244194
Jeremiah 19:13	748991	L>LHJM >XRJM00 	to god(s) other	Cmpl	>LHJM/	>LHJM 	244460
Jeremiah 19:15	749009	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	244490
Jeremiah 21:4	749317	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	244977
Jeremiah 22:9	749575	>T&BRJT JHWH >LHJHM 	<object marker> covenant YHWH god(s)	Objc	>LHJM/	>LHJHM 	245483
Jeremiah 22:9	749578	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	245487
Jeremiah 23:2	749860	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	245926
Jeremiah 23:23	750161	>LHJ MQRB 	god(s) from near	PreC	>LHJM/	>LHJ 	246365
Jeremiah 23:23	750166	>LHJ MRXQ00 	god(s) from remote	PreC	>LHJM/	>LHJ 	246373
Jeremiah 23:36	750326	>T&DBRJ >LHJM XJJM JHWH YB>WT >LHJNW00 	<object marker> word god(s) alive YHWH service god(s)	Objc	>LHJM/	>LHJM 	246636
Jeremiah 23:36	750326	>T&DBRJ >LHJM XJJM JHWH YB>WT >LHJNW00 	<object marker> word god(s) alive YHWH service god(s)	Objc	>LHJM/	>LHJNW00 	246640
Jeremiah 24:5	750426	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	246812
Jeremiah 24:7	750471	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	246880
Jeremiah 25:6	750571	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	247118
Jeremiah 25:15	750667	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	247331
Jeremiah 25:27	750742	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	247574
Jeremiah 26:13	751057	BQWL JHWH >LHJKM 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	248166
Jeremiah 26:16	751101	B#M JHWH >LHJNW 	in name YHWH god(s)	Adju	>LHJM/	>LHJNW 	248258
Jeremiah 27:4	751241	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	248543
Jeremiah 27:21	751474	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249004
Jeremiah 28:2	751507	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249089
Jeremiah 28:14	751638	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249376
Jeremiah 29:4	751708	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249548
Jeremiah 29:8	751765	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249625
Jeremiah 29:21	751943	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	249917
Jeremiah 29:25	752000	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	250013
Jeremiah 30:2	752111	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	250213
Jeremiah 30:9	752203	>T JHWH >LHJHM W>T DWD MLKM 	<object marker> YHWH god(s) and <object marker> David king	Objc	>LHJM/	>LHJHM 	250348
Jeremiah 30:22	752397	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	250600
Jeremiah 31:1	752418	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	250639
Jeremiah 31:6	752474	>L&JHWH >LHJNW00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	250716
Jeremiah 31:18	752644	JHWH >LHJ00 	YHWH god(s)	PreC	>LHJM/	>LHJ00 	250969
Jeremiah 31:23	752706	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	251054
Jeremiah 31:33	752832	L>LHJM 	to god(s)	PreC	>LHJM/	>LHJM 	251265
Jeremiah 32:14	753102	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	251757
Jeremiah 32:15	753114	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	251796
Jeremiah 32:27	753250	JHWH >LHJ KL&B#R 	YHWH god(s) whole flesh	PreC	>LHJM/	>LHJ 	252078
Jeremiah 32:29	753286	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	252147
Jeremiah 32:36	753371	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	252306
Jeremiah 32:38	753400	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	252371
Jeremiah 33:4	753515	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	252586
Jeremiah 34:2	753794	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	253166
Jeremiah 34:13	753946	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	253433
Jeremiah 35:4	754129	BJT JHWH >L&L#KT BNJ XNN BN&JGDLJHW >J# H>LHJM 	house YHWH to hall son Hanan son Igdaliah man the god(s)	Cmpl	>LHJM/	>LHJM 	253794
Jeremiah 35:13	754240	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	253981
Jeremiah 35:15	754291	>XRJ >LHJM >XRJM 	after god(s) other	Cmpl	>LHJM/	>LHJM 	254068
Jeremiah 35:17	754321	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	254115
Jeremiah 35:17	754321	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	254117
Jeremiah 35:18	754347	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	254158
Jeremiah 35:19	754363	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	254184
Jeremiah 37:3	754819	>L&JHWH >LHJNW00 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	255154
Jeremiah 37:7	754852	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	255205
Jeremiah 38:17	755330	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	256048
Jeremiah 38:17	755330	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	256050
Jeremiah 39:16	755691	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	256701
Jeremiah 40:2	755758	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	256815
Jeremiah 42:2	756269	>L&JHWH >LHJK 	to YHWH god(s)	Cmpl	>LHJM/	>LHJK 	257820
Jeremiah 42:3	756281	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	257841
Jeremiah 42:4	756295	>L&JHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	257865
Jeremiah 42:5	756323	JHWH >LHJK 	YHWH god(s)	Subj	>LHJM/	>LHJK 	257905
Jeremiah 42:6	756332	BQWL JHWH >LHJNW 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	257917
Jeremiah 42:6	756344	BQWL JHWH >LHJNW00 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJNW00 	257933
Jeremiah 42:9	756362	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	257977
Jeremiah 42:13	756431	BQWL JHWH >LHJKM00 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJKM00 	258073
Jeremiah 42:15	756460	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	258111
Jeremiah 42:18	756521	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	258200
Jeremiah 42:20	756560	>L&JHWH >LHJKM 	to YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	258265
Jeremiah 42:20	756564	>L&JHWH >LHJNW 	to YHWH god(s)	Cmpl	>LHJM/	>LHJNW 	258272
Jeremiah 42:20	756569	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	258279
Jeremiah 42:21	756582	BQWL JHWH >LHJKM 	in sound YHWH god(s)	Cmpl	>LHJM/	>LHJKM 	258296
Jeremiah 43:1	756607	>T&KL&DBRJ JHWH >LHJHM 	<object marker> whole word YHWH god(s)	Objc	>LHJM/	>LHJHM 	258344
Jeremiah 43:1	756610	JHWH >LHJHM 	YHWH god(s)	Subj	>LHJM/	>LHJHM 	258348
Jeremiah 43:2	756623	JHWH >LHJNW 	YHWH god(s)	Subj	>LHJM/	>LHJNW 	258380
Jeremiah 43:10	756698	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	258559
Jeremiah 43:12	756733	BBTJ >LHJ MYRJM 	in house god(s) Egypt	Loca	>LHJM/	>LHJ 	258622
Jeremiah 43:13	756755	>T&BTJ >LHJ&MYRJM 	<object marker> house god(s) Egypt	Objc	>LHJM/	>LHJ&	258659
Jeremiah 44:2	756772	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	258700
Jeremiah 44:3	756794	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	258742
Jeremiah 44:5	756821	L>LHJM >XRJM00 	to god(s) other	Cmpl	>LHJM/	>LHJM 	258791
Jeremiah 44:7	756837	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	258823
Jeremiah 44:7	756837	JHWH >LHJ YB>WT >LHJ J#R>L 	YHWH god(s) service god(s) Israel	Subj	>LHJM/	>LHJ 	258825
Jeremiah 44:8	756853	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	258859
Jeremiah 44:11	756888	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	258947
Jeremiah 44:15	756963	L>LHJM >XRJM 	to god(s) other	Cmpl	>LHJM/	>LHJM 	259089
Jeremiah 44:25	757106	JHWH&YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	259377
Jeremiah 45:2	757229	JHWH >LHJ J#R>L 	YHWH god(s) Israel	Subj	>LHJM/	>LHJ 	259612
Jeremiah 46:25	757543	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	260105
Jeremiah 46:25	757546	>L&>MWN MN> W<L&PR<H W<L&MYRJM W<L&>LHJH W<L&MLKJH W<L&PR<H 	to Amon from Thebes and upon pharaoh and upon Egypt and upon god(s) and upon king and upon pharaoh	Cmpl	>LHJM/	>LHJH 	260121
Jeremiah 48:1	757690	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	260364
Jeremiah 48:35	758025	L>LHJW00 	to god(s)	Cmpl	>LHJM/	>LHJW00 	260891
Jeremiah 50:4	758701	>T&JHWH >LHJHM 	<object marker> YHWH god(s)	Objc	>LHJM/	>LHJHM 	261948
Jeremiah 50:18	758861	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	262182
Jeremiah 50:28	758974	>T&NQMT JHWH >LHJNW NQMT HJKLW00 	<object marker> vengeance YHWH god(s) vengeance palace	Objc	>LHJM/	>LHJNW 	262377
Jeremiah 50:40	759106	KMHPKT >LHJM >T&SDM W>T&<MRH W>T&#KNJH 	as overthrow god(s) <object marker> Sodom and <object marker> Gomorrah and <object marker> inhabitant	Adju	>LHJM/	>LHJM 	262583
Jeremiah 51:5	759249	>LMN M>LHJW MJHWH YB>WT 	widower from god(s) from YHWH service	PreC	>LHJM/	>LHJW 	262802
Jeremiah 51:10	759317	>T&M<#H JHWH >LHJNW00 	<object marker> deed YHWH god(s)	Objc	>LHJM/	>LHJNW00 	262900
Jeremiah 51:33	759573	JHWH YB>WT >LHJ J#R>L 	YHWH service god(s) Israel	Subj	>LHJM/	>LHJ 	263307
Ezekiel 1:1	760286	MR>WT >LHJM00 	vision god(s)	Objc	>LHJM/	>LHJM00 	264753
Ezekiel 8:3	762197	BMR>WT >LHJM 	in vision god(s)	Adju	>LHJM/	>LHJM 	267694
Ezekiel 8:4	762210	KBWD >LHJ J#R>L 	weight god(s) Israel	Subj	>LHJM/	>LHJ 	267715
Ezekiel 9:3	762465	KBWD >LHJ J#R>L 	weight god(s) Israel	Subj	>LHJM/	>LHJ 	268123
Ezekiel 10:19	762830	KBWD >LHJ&J#R>L 	weight god(s) Israel	Subj	>LHJM/	>LHJ&	268779
Ezekiel 10:20	762837	TXT >LHJ&J#R>L 	under part god(s) Israel	Adju	>LHJM/	>LHJ&	268791
Ezekiel 11:20	763133	L>LHJM00 	to god(s)	PreC	>LHJM/	>LHJM00 	269226
